id	description	exclusionClause	feedbackEmail	lastModified	lastModifiedBy	moduleId	name	namespace	organization	terminology	version	terminologyHandlerKey	terminologyHandlerUrl	workflowPath	stableUUIDs	inactiveLastModified	refeshDescriptionsLastModified
5003	"Test Proect"	NULL	NULL	"2021-06-10 06:38:58"	hsharma2	NULL	"Test Proect"	1000189	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-06-10 06:36:22.498000"	"2021-06-10 06:36:22.498000"
5053	"KSA Project for use by the Kingdom of Saudi Arabia"	NULL	lbi@ihtsdo.org	"2021-08-05 08:54:03"	lbird	NULL	"KSA Project"	NULL	"Saudi Health Council"	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-06-29 07:56:38.338000"	"2021-06-29 07:56:38.338000"
5103	"Testproject to test tool functionality"	NULL	stephan.rainer@elga.gv.at	"2021-07-13 09:03:40"	srainersablatnig		"Test: Common German Translation"		"ELGA GmbH"	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-07-12 10:19:19.947000"	"2021-07-12 10:19:19.947000"
5153	"NZ sandpit project for developing new refsets"	NULL	snomed_ct@moh.govt.nz	"2021-07-16 03:16:14"	akenworthy	21000210109	"NZ Sandpit Project"	1000210	"NZ Ministry of Health"	SNOMEDCT	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-07-16 03:16:12.864000"	"2021-07-16 03:16:12.864000"
5203	"BfArM-Übersetzungen des MVC"	NULL	snomed@bfarm.de	"2021-07-27 16:39:20"	fgeier	NULL	MVC_20210320	1000274	BfArM	SNOMEDCT	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-07-27 16:39:19.054000"	"2021-07-27 16:39:19.054000"
5253	"Czech Translation project"	NULL		"2021-08-24 09:18:22"	rdavidson	900000000000207008	"Czech Translation project"	1000279		SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-08-23 09:11:06.510000"	"2021-08-23 09:11:06.510000"
5303	"Test-Projekt um Übersetzungsworkflow zu testen"	NULL	snomed@bfarm.de	"2021-09-01 10:44:53"	fgeier	NULL	Test-Projekt	NULL	BfArM	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-09-01 10:43:31.850000"	"2021-09-01 10:43:31.850000"
5353	"A project for testing by the Implementation Support Team"	NULL	NULL	"2021-09-02 13:51:22"	lbird	NULL	"IST Testing"	NULL	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	1	"2021-09-02 13:06:49.949000"	"2021-09-02 13:06:49.949000"
5403	"Test av kontekstspesifikt språkrefset for fastleger"	NULL	eirik@conteir.no	"2021-09-16 11:13:24"	eroenjum	51000202101	"Fastlege - språkrefset"	1000202	"Direktoratet for ehelse"	SNOMEDCT-NO	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	SNOMED	0	"2021-09-16 11:11:57.516000"	"2021-09-16 11:11:57.516000"
5503	"A Test refset"	NULL	c.fortmueller@tiplu.de	"2021-09-20 10:49:50"	cfortmueller	900000000000207008	TipluTest	1000124	"Tiplu GmbH"	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-09-20 10:49:49.400000"	"2021-09-20 10:49:49.400000"
5603	"Training Project for the Austrian Extension"	NULL	NULL	"2021-09-20 15:07:01"	rwood	11000234105	"Austrian Training Project"	1000234	ELGA	SNOMEDCT-AT	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-09-20 12:45:29.822000"	"2021-09-20 12:35:11.913000"
5703	"Test-Projekt 24.09.2021"	NULL	NULL	"2021-09-24 08:46:34"	fgeier	NULL	"Test-Projekt 24.09.2021"	NULL	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-09-24 08:44:29.591000"	"2021-09-24 08:44:29.591000"
5753	"Kvalitetssikring av omsetjingar av prosedyre-hierarkiet."	NULL	ole.kristian.vage@ehelse.no	"2021-09-28 16:57:30"	ovage	51000202101	HP_prosedyre	1000202	NSHT	SNOMEDCT-NO	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-09-28 16:57:29.261000"	"2021-09-28 16:57:29.261000"
5754	"This includes different sets under the medicinal products"	NULL	ghadaayash1@gmail.com	"2021-09-28 19:20:24"	galghamdi	NULL	"Medicinal Products"	NULL	NULL	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	SNOMED	0	"2021-09-28 19:20:23.259000"	"2021-09-28 19:20:23.259000"
5755	"763087004 |Medicinal product categorized by therapeutic role (product)|"	NULL	NULL	"2021-09-29 09:45:45"	galghamdi	NULL	"Medicinal products 2"	NULL	NULL	SNOMEDCT	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-09-29 09:45:44.541000"	"2021-09-29 09:45:44.541000"
5853	"Nutrition and diatetics"	NULL	snomed@bfarm.de	"2021-10-25 17:13:48"	fgeier	NULL	"Nutrition and diatetics"	NULL	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	0	"2021-10-25 17:13:47.697000"	"2021-10-25 17:13:47.697000"
5854	"Duchess Hospital (Nigeria) Project"	NULL	NULL	"2021-10-25 23:11:59"	alopez	NULL	"Duchess Hospital (Nigeria) Project"	NULL	"Duchess Hospital (Nigeria)"	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	1	"2021-10-25 23:11:58.244000"	"2021-10-25 23:11:58.244000"
5903	"Refsets creation and release"	NULL	uan@sorano.net	"2021-10-28 10:53:41"	uandersen	51000202101	Kjernejournal	1000202	NSHT	SNOMEDCT-NO	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT	1	"2021-10-28 10:48:20.768000"	"2021-10-28 10:48:20.768000"
