id	description	exclusionClause	feedbackEmail	lastModified	lastModifiedBy	moduleId	name	namespace	organization	terminology	version	terminologyHandlerKey	terminologyHandlerUrl	workflowPath	stableUUIDs	inactiveLastModified	refeshDescriptionsLastModified
5754	This includes different sets under the medicinal products	NULL	ghadaayash1@gmail.com	2021-09-28 19:20:24	galghamdi	NULL	Medicinal Products	NULL	NULL	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	SNOMED		2021-09-28 19:20:23.259000	2021-09-28 19:20:23.259000
5755	763087004 |Medicinal product categorized by therapeutic role (product)|	NULL	NULL	2021-09-29 09:45:45	galghamdi	NULL	Medicinal products 2	NULL	NULL	SNOMEDCT	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2021-09-29 09:45:44.541000	2021-09-29 09:45:44.541000
5854	Duchess Hospital (Nigeria) Project	NULL	NULL	2021-11-11 15:21:46	alopez	NULL	Duchess Hospital (Nigeria) Project	1000282	Duchess Hospital (Nigeria)	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2021-10-25 23:11:58.244000	2021-10-25 23:11:58.244000
5903	Refsets creation and release	NULL	uan@sorano.net	2021-10-28 10:53:41	uandersen	51000202101	Kjernejournal	1000202	NSHT	SNOMEDCT-NO	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2021-10-28 10:48:20.768000	2021-10-28 10:48:20.768000
5953	Kvalitetssikring av oversettelser hos Team Pasientplan	NULL	ole.kristian.vage@ehelse.no	2021-11-03 08:20:48	mbo	51000202101	Team Pasientplan	1000202	NSHT	SNOMEDCT-NO	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2021-11-03 07:38:42.404000	2021-11-03 07:38:42.404000
6053	Bokmål	NULL	ole.kristian.vage@ehelse.no	2023-02-28 10:27:16	mtochmarquardt	51000202101	Kvalitetssikring av fastlegesett	1000202	NSHT	SNOMEDCT-NO	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2021-11-11 15:31:32.451000	2021-11-11 15:31:32.451000
6103	Translating of the eHDSI value sets into the Czech language	NULL	NULL	2022-12-08 13:15:46	rdavidson	NULL	Translation eHDSI	1000279	NULL	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2021-11-12 13:40:28.721000	2021-11-12 13:40:28.721000
6153	Hvor	NULL	NULL	2021-11-17 07:53:34	uandersen	51000202101	KJJ1	1000202	NSHT	SNOMEDCT-NO	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2021-11-17 07:53:33.717000	2021-11-17 07:53:33.717000
6203	Swiss refset project	NULL	NULL	2021-12-02 08:39:19	pgrgic	NULL	e-Health Suisse 2	1000195	eHealth Suisse	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2021-11-22 17:20:37.033000	2021-11-22 17:20:37.033000
6204	Refsets for HP in the medicines area	NULL	jorn.andre.jorgensen@ehelse.no	2021-11-22 19:10:06	jajorgensen	57091000202101	HP-medicines	1000202	NSHT	SNOMEDCT-NO	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2021-11-22 19:10:05.979000	2021-11-22 19:10:05.979000
6303	Übersetzungen BfArM	NULL	NULL	2022-12-07 15:25:38	rwood	NULL	Übersetzungen BfArM	NULL	NULL	SNOMEDCT-CDE	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-01-17 10:24:57.783000	2022-01-17 10:24:57.783000
6353	SNOMED Demo project	NULL	rda@snomed.org	2022-03-02 16:42:38	rdavidson	900000000000207008	SNOMED Demo project	1000003	IHTSDO	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-01-18 12:44:41.353000	2022-01-18 12:44:41.353000
6453	Master Value Sets Catalogue	NULL	arabella.dhave@health.fgov.be	2023-03-11 14:43:31	adhave		MVC_6.2.0	NULL	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-01-19 10:23:11.185000	2022-01-19 10:23:11.185000
6503	ans	NULL	jrotzsch@haoc.com.br	2022-02-03 14:29:17	jrotzsch	NULL	procedure	NULL	HAOC	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-02-03 14:28:14.630000	2022-02-03 14:28:14.630000
6553	ABCDE related concepts	NULL	uan@sorano.net	2022-02-28 07:19:49	uandersen	51000202101	VitalSigns	1000202	NSHT	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-02-28 07:19:48.215000	2022-02-28 07:19:48.215000
6603	Training Project for the Korean NRC	NULL	NULL	2023-02-10 14:46:29	rwood	11000267109	Korean NRC Training Project	1000267	K-HIS	SNOMEDCT-KR	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-02-10 14:46:29.292000	2022-04-14 08:58:44.864000
6653	Refset project for the Korean NRC	NULL	NULL	2023-05-26 08:25:23	jschofield	11000267109	Korean NRC Refset Project	1000267	K-HIS	SNOMEDCT-KR	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-04-15 00:47:25.876000	2022-06-21 10:00:48.574000
6703	Main Refset Project for Dutch NRC	NULL	NULL	2023-03-17 15:28:27	rwood	11000146104	Netherlands Refset Project	1000146	NICTIZ	SNOMEDCT-NL	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-03-01 14:16:12.130000	2022-05-10 16:21:37.968000
6704	Dutch NRC Training Project	NULL	NULL	2022-05-17 14:17:05	tshird	11000146104	Netherlands Training Project	1000146	NICTIZ	SNOMEDCT-NL	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-05-17 14:17:05.022000	2022-05-10 16:24:41.056000
6753	SHROP	NULL	jussara.macedo@gmail.cpm	2022-05-19 18:22:31	jrotzsch	NULL	jamaica	NULL	MOH	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-05-19 18:22:30.397000	2022-05-19 18:22:30.397000
6803	Encounter Type sub-set	NULL	NULL	2022-06-16 05:28:13	mmantri	NULL	Subset for FHIR	NULL	NULL	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-06-16 05:19:36.650000	2022-06-16 05:19:36.650000
6853	COURSE TRAINING	NULL	xavier.leblanc@health.fgov.be	2022-07-05 08:37:51	lxavier	90000000000044507	IMPLEMENTATION COURSE TRAINING	1000003	MYSELF	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	SNOMED		2022-07-05 08:25:24.805000	2022-07-05 08:25:24.805000
6854	PAIN QUALITY SUBSET	NULL	xavier.leblanc@health.fgov.be	2022-07-05 10:51:53	lxavier	900000000000445007	IMPLEMENTATION COURSE REFSET PROJECT	1000003	MYSELF	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-07-05 10:51:52.432000	2022-07-05 10:51:52.432000
6903	Testing	NULL	o.nielsen91@gmail.com	2023-01-18 17:30:38	rwood	51000202101	Testing with Kim	1000202	eHelse	SNOMEDCT-NO	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	SNOMED		2022-07-07 09:26:00.353000	2022-07-07 09:26:00.353000
7053	NHS Digital project setting up systems to alert users in clinical systems when they encounter a firearms risk	NULL	thomas.nichols@nhs.net	2022-07-18 12:33:24	tnichols	NULL	Firearms Safety Alerts	NULL	NHS Digital	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	SNOMED		2022-07-18 12:32:01.403000	2022-07-18 12:32:01.403000
7103	Pflege-Refsets/ICNP	NULL	NULL	2023-01-27 13:28:38	rdavidson	NULL	Pflege-Refsets/ICNP	NULL	NULL	SNOMEDCT-CDE	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-07-20 12:00:25.441000	2022-07-20 12:00:25.441000
7153	Refsets	NULL	NULL	2022-08-03 13:04:57	fgeier	NULL	Refsets	NULL	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-08-03 13:04:55.974000	2022-08-03 13:04:55.974000
7203	Test creation of eNCPT refset	NULL	john.snyder@nih.gov	2022-08-04 13:58:11	jsnyder	900000000000207008	Test eNCPT	NULL	Academy of Nutrition and Dietetics	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-08-04 13:58:10.643000	2022-08-04 13:58:10.643000
7253	PM system	NULL	NULL	2022-08-14 17:30:18	vvij	NULL	Healaxy	NULL	NULL	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-08-14 17:30:17.139000	2022-08-14 17:30:17.139000
7303	Project to support implementation course	NULL	NULL	2022-08-18 09:58:33	mstuart	705115006	Implementation Test Project	987654321	Implementation Course	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-08-18 09:58:32.156000	2022-08-18 09:58:32.156000
7353	New Zealand CanShare Project in partnership with Te Aho o Te Kahu (Cancer Control Agency)	NULL	snomed_ct@health.govt.nz	2023-03-21 09:17:58	tshird	21000210109	New Zealand CanShare Project	1000210	Health New Zealand	SNOMEDCT	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-02-09 17:30:23.338000	2022-08-18 22:59:40.694000
7403	IHTSDO Training	NULL	NULL	2022-08-23 05:24:11	vvij	NULL	Implementation Course Training	NULL	NULL	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-08-23 05:15:26.173000	2022-08-23 05:15:26.173000
7453	gfsda	NULL	NULL	2022-08-23 13:33:01	eroenjum	51000202101	Dåperens kule refsetz	NULL	NULL	SNOMEDCT-NO	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-08-23 13:32:59.864000	2022-08-23 13:32:59.864000
7503	Prosjekt etablert for å utforske muligheter knyttet til subset-håndtering i PKT	NULL	jorn.andre.jorgensen@ehelse.no	2022-08-25 11:27:39	jajorgensen	51000202101	Demo for PKT	1000202	NSHT	SNOMEDCT-NO	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-08-25 11:26:44.789000	2022-08-25 11:26:44.789000
7504	Demo for test av verktøy. Denne gangen på versjonert innhold	NULL	jorn.andre.jorgensen@ehelse.no	2022-08-25 11:32:48	jajorgensen	51000202101	Demo for PKT - 2	1000202	NSHT	SNOMEDCT-NO	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-08-25 11:32:05.883000	2022-08-25 11:32:05.883000
7553	Demoinnspilling for å vise funksjonalitet	NULL	jorn.andre.jorgensen@ehelse.no	2022-08-25 18:27:25	jajorgensen	51000202101	Video-demo	1000202	e-helse	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-08-25 18:27:00.647000	2022-08-25 18:27:00.647000
7603	Danish Refset Project	NULL	NULL	2022-08-30 13:25:16	tshird	554471000005108	Danish Refset Project	1000005	NULL	SNOMEDCT-DK	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-08-30 13:25:14.568000	2022-08-30 13:25:14.568000
7703	For Implementation course training	NULL	arh@ihtsdo.org	2022-09-22 01:37:35	sthawillarp	900000000000445007	IHTSDO My Test Project	1000003	MOPH Test	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-09-22 01:37:33.805000	2022-09-22 01:37:33.805000
7803	Implementation course examples - Ben Gross	NULL	NULL	2022-10-16 08:29:08	bgross	NULL	Implementation course examples - Ben Gross	NULL	NULL	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-10-16 08:29:07.105000	2022-10-16 08:29:07.105000
7804	Implementation Course Training - Ben Gross	NULL	NULL	2022-10-16 08:49:53	bgross	NULL	Implementation Course Training - Ben Gross	NULL	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-10-16 08:49:52.687000	2022-10-16 08:49:52.687000
7853	testing reference set	NULL	jerno.thys@uzleuven.be	2022-10-27 08:12:42	tjerno	1157359004	test	19940116	UZ Leuven	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-10-27 08:12:40.851000	2022-10-27 08:12:40.851000
7953	Project to create value sets for the IPRO Data dictionary	NULL	arh@ihtsdo.org	2022-12-08 13:28:06	ahojen		IPRO Value sets		SNOMED International	SNOMEDCT-US	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2022-12-08 08:42:48.548000	2022-12-08 08:42:48.548000
8003	Demo project for the Implementation Support team	NULL	kke+refset-test@snomed.org	2023-02-08 13:11:30	tshird	11000003104	Implementation Support Demo Project	1000003	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-01-26 07:50:48.680000	2023-01-26 07:50:48.680000
8103	IPS Japanese translation	NULL	tmitani.tky@gmail.com	2023-02-05 10:16:12	tmitani		IPS_JP		NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-02-05 10:16:11.128000	2023-02-05 10:16:11.128000
8153	Value sets supporting the portuguese implementation of SNOMED CT	NULL	sara.russo@spms.min-saude.pt	2023-02-08 13:12:44	tshird		Portuguese value sets	1000177	Serviços Partilhados do Ministério da Saúde (SPMS)	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-02-08 12:15:40.398000	2023-02-08 12:15:40.398000
8203	Refset update	NULL	NULL	2023-02-16 15:04:31	eroenjum	900000000000445007	Refset update	1000001	NULL	SNOMEDCT	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-02-16 15:04:30.098000	2023-02-16 15:04:30.098000
8253	Oppgraderingar	NULL	ole.kristian.vage@ehelse.no	2023-03-07 09:15:07	ovage	51000202101	E-helse	1000202	Direktoratet for e-helse	SNOMEDCT-NO	NULL	MANAGED-SERVICE	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-03-01 08:53:40.313000	2023-03-01 08:53:40.313000
8353	test	NULL	NULL	2023-03-21 11:55:05	tshird	121210003061212	test	1000306	elmeas	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-03-02 16:31:01.559000	2023-03-02 16:31:01.559000
8453	Ivan William Harsono - Implementation Training Course (Exercise)	NULL	NULL	2023-03-12 06:51:43	iharsono	NULL	Implementation Course Training (Exercise)	1000003	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-03-12 05:39:17.905000	2023-03-12 05:39:17.905000
8454	Ivan William Harsono - Pain Quality Subset	NULL	ivanwilliam.md@gmail.com	2023-03-12 05:49:03	iharsono	900000000000445007	Implementation Course Refset Project	1000003	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-03-12 05:49:02.521000	2023-03-12 05:49:02.521000
8455	Ivan William Harsono - Implementation Course Training (Module D Assignment)	NULL	NULL	2023-03-12 06:50:29	iharsono	900000000000207008	Implementation Course Training	1000003	NULL	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-03-12 06:50:28.260000	2023-03-12 06:50:28.260000
8503	Test Project	NULL	NULL	2023-03-18 08:01:56	sboni	NULL	Implementation Course Training (SBONI)	NULL	NULL	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-03-18 08:01:55.014000	2023-03-18 08:01:55.014000
8553	Generating local subsets for upload to EHR dictionaries	NULL	rnimhuircheartaigh@materprivate.ie	2023-05-04 12:37:22	rnimhuircheartaigh	NULL	MPN Local Refsets	NULL	MPN	SNOMEDCT-IE	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-05-04 12:37:21.509000	2023-05-04 12:37:21.509000
8603	Project for value sets created by the Indonesian NRC	NULL	fadhil.muhammad@dto.kemkes.go.id	2023-05-16 16:00:48	lchapman		Indonesian Project	1000003	Indonesia NRC	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-05-10 05:57:19.784000	2023-05-10 05:57:19.784000
8653	Subsets for translation into Icelandic	NULL	arh@ihtsdo.org	2023-05-11 14:27:49	ahojen		Icelandic Subsets		Iceland NRC	SNOMEDCT	NULL	PUBLIC-BROWSER	https://prod-browser.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-05-11 14:27:47.991000	2023-05-11 14:27:47.991000
8703	a trial for Colloqui terminologies	NULL	NULL	2023-05-18 08:51:51	hwaldmueller	NULL	colloqui-trial	NULL	NULL	SNOMEDCT	NULL	AUTHORING-INTL	https://prod-snowstorm.ihtsdotools.org/snowstorm/snomed-ct	DEFAULT		2023-05-18 08:51:49.549000	2023-05-18 08:51:49.549000
